date,rank,rolling_mean_return
2023-05-31,9.0,0.01962566690252577
2023-06-30,9.0,0.01952077447866531
2023-07-31,9.0,0.018603705048583073
2023-08-31,9.0,0.017916299476770196
2023-09-30,9.0,0.019720865415887134
2023-10-31,9.0,0.019522480387514682
2023-11-30,9.0,0.02193086214514636
2023-12-31,9.0,0.023301999086788164
2024-01-31,9.0,0.02396697837460842
2024-02-29,9.0,0.023750493265346263
2024-03-31,9.0,0.022190688969850287
2024-04-30,9.0,0.024496115636947306
2024-05-31,9.0,0.023352485388003604
2024-06-30,9.0,0.021798637972964486
2024-07-31,9.0,0.021534112335453673
2024-08-31,9.0,0.021930559387403337
2024-09-30,9.0,0.02055331988424404
2024-10-31,9.0,0.022265696420127316
2024-11-30,9.0,0.020170405222288332
2024-12-31,9.0,0.022455890853320226
2025-01-31,9.0,0.023507484292478585
2025-02-28,9.0,0.021636558897513238
2025-03-31,9.0,0.0203801083232754
